District,City,Latitude,Longitude,Price,Land_Size_M2,Building_Size_M2,Floors,Bedrooms,Bathrooms,Carport/Garage
Pesanggrahan,Jakarta Selatan,-6.2365273,106.751266,5500000000.0,212.0,195.0,2.0,4.0,3.0,0.0
Cilandak,Jakarta Selatan,-6.277122299999999,106.7975781,18000000000.0,900.0,600.0,2.0,5.0,3.0,0.0
Ciracas,Jakarta Timur,-6.4222323,106.9051455,4500000.0,395.0,120.0,1.0,4.0,2.0,1.0
Mampang Prapatan,Jakarta Selatan,-6.2481661,106.8262565,16000000000.0,587.0,350.0,1.0,4.0,3.0,0.0
Ciracas,Jakarta Timur,-6.308751699999999,106.8749344,3200000000.0,220.0,220.0,2.0,3.0,3.0,0.0
Tebet,Jakarta Selatan,-6.2251223,106.8549881,7500000000.0,315.0,200.0,1.0,4.0,3.0,3.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,4500000000.0,153.0,180.0,2.0,4.0,3.0,0.0
Cempaka Putih,Jakarta Pusat,-6.1868333,106.8665002,9500000000.0,360.0,350.0,2.0,4.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,2650000000.0,119.0,298.0,2.0,4.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,1900000000.0,75.0,150.0,2.0,3.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,2700000000.0,90.0,135.0,1.0,3.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,4000000000.0,180.0,300.0,2.0,3.0,3.0,0.0
Palmerah,Jakarta Barat,-6.1942907,106.793333,5900000000.0,122.0,400.0,3.0,10.0,10.0,0.0
Penjaringan,Jakarta Utara,-6.116455699999999,106.7557702,25000000000.0,525.0,1345.0,2.0,2.0,3.0,0.0
Grogol Petamburan,Jakarta Barat,-6.161697999999999,106.7846412,4500000000.0,112.0,238.0,3.0,5.0,5.0,0.0
Cakung,Jakarta Timur,-6.187507500000001,106.9593843,3100000000.0,148.0,156.0,2.0,4.0,5.0,0.0
Pulo Gadung,Jakarta Timur,-6.1936067,106.8912095,9200000000.0,471.0,471.0,1.0,4.0,2.0,0.0
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,6500000000.0,252.0,350.0,2.0,6.0,6.0,4.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,2100000000.0,96.0,60.0,1.0,3.0,2.0,0.0
Cakung,Jakarta Timur,-6.187507500000001,106.9593843,1450000000.0,1200.0,100.0,2.0,3.0,2.0,2.0
Matraman,Jakarta Timur,-6.2018754,106.8688565,630000000.0,35.0,70.0,2.0,1.0,2.0,0.0
Setia Budi,Jakarta Selatan,-6.2136327,106.8264328,75300000000.0,1019.0,600.0,1.0,6.0,4.0,0.0
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,3700000000.0,160.0,260.0,2.0,3.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,4500000000.0,238.0,160.0,1.0,3.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,3500000000.0,111.0,111.0,1.0,3.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,3500000000.0,90.0,152.0,2.0,5.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,2600000000.0,90.0,270.0,2.0,3.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,3300000000.0,120.0,220.0,2.0,3.0,2.0,0.0
Pasar Minggu,Jakarta Selatan,-6.270482899999999,106.8384873,1700000000.0,60.0,60.0,2.0,4.0,2.0,1.0
Menteng,Jakarta Pusat,-6.1937297,106.8392111,70000000000.0,720.0,500.0,2.0,5.0,3.0,2.0
Jagakarsa,Jakarta Selatan,-6.327337099999999,106.8207875,2000000000.0,126.0,126.0,1.0,4.0,2.0,1.0
Pulo Gadung,Jakarta Timur,-6.1936067,106.8912095,12500000000.0,376.0,620.0,2.0,9.0,10.0,3.0
Kramat Jati,Jakarta Timur,-6.263320299999999,106.8656951,46000000000.0,4600.0,1500.0,2.0,11.0,6.0,11.0
Kebayoran Baru,Jakarta Selatan,-6.2452337,106.7999471,18000000000.0,319.0,200.0,1.0,3.0,3.0,1.0
Kebayoran Baru,Jakarta Selatan,-6.2452337,106.7999471,39900000000.0,429.0,300.0,2.0,4.0,4.0,2.0
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,14000000000.0,1703.0,330.0,1.0,5.0,4.0,0.0
Senen,Jakarta Pusat,-6.195351899999999,106.8498184,17500000000.0,595.0,400.0,1.0,10.0,3.0,0.0
Palmerah,Jakarta Barat,-6.1942907,106.793333,8900000000.0,226.0,378.0,3.0,10.0,10.0,0.0
Kuningan,Setia Budi,-6.2212429,106.8256669,27500000000.0,364.0,450.0,2.0,4.0,2.0,2.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,15800000000.0,414.0,670.0,3.0,7.0,4.0,0.0
Tanah Abang,Jakarta Pusat,-6.203972299999999,106.8051365,12700000000.0,106.0,506.0,5.0,10.0,10.0,0.0
Koja,Jakarta Utara,-6.115910299999999,106.9081259,2200000000.0,334.0,250.0,2.0,6.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,10000000000.0,212.0,280.0,2.0,4.0,3.0,0.0
Grogol Petamburan,Jakarta Barat,-6.161697999999999,106.7846412,3200000000.0,87.0,231.0,3.0,5.0,4.0,0.0
Grogol Petamburan,Jakarta Barat,-6.161697999999999,106.7846412,4800000000.0,240.0,150.0,1.0,3.0,2.0,0.0
Cakung,Jakarta Timur,-6.187507500000001,106.9593843,1800000000.0,90.0,135.0,2.0,2.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,1800000000.0,90.0,135.0,1.0,4.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,1650000000.0,90.0,115.0,2.0,2.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,3500000000.0,57.0,81.0,2.0,2.0,1.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,4500000000.0,204.0,204.0,1.0,3.0,2.0,0.0
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,4000000000.0,144.0,200.0,2.0,4.0,5.0,1.0
Kebayoran Baru,Jakarta Selatan,-6.2452337,106.7999471,3400000000.0,78.0,145.0,3.0,3.0,3.0,0.0
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,3300000000.0,154.0,254.0,2.0,5.0,2.0,1.0
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,3300000000.0,154.0,254.0,2.0,5.0,3.0,1.0
Cakung,Jakarta Timur,-6.187507500000001,106.9593843,2809957684.0,112.0,88.0,2.0,3.0,2.0,0.0
Gambir,Jakarta Pusat,-6.1673595,106.8209277,5500000000.0,162.0,317.0,4.0,3.0,4.0,2.0
Grogol Petamburan,Jakarta Barat,-6.161697999999999,106.7846412,7000000000.0,176.0,402.0,4.0,6.0,4.0,1.0
Cilandak,Jakarta Selatan,-6.277122299999999,106.7975781,8300000000.0,212.0,425.0,2.0,10.0,10.0,0.0
Grogol Petamburan,Jakarta Barat,-6.161697999999999,106.7846412,6200000000.0,132.0,402.0,3.0,10.0,10.0,0.0
Kebayoran Lama,Jakarta Selatan,-6.2365997,106.7805858,4500000000.0,299.0,200.0,1.0,4.0,2.0,0.0
Cakung,Jakarta Timur,-6.187507500000001,106.9593843,1800000000.0,120.0,70.0,2.0,3.0,2.0,1.0
Grogol Petamburan,Jakarta Barat,-6.161697999999999,106.7846412,5000000000.0,283.0,1.0,1.0,1.0,1.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,6500000000.0,120.0,450.0,4.0,10.0,10.0,0.0
Kemayoran,Jakarta Pusat,-6.1594869,106.8541776,1800000000.0,120.0,70.0,2.0,3.0,2.0,1.0
Cilincing,Jakarta Utara,-6.1101657,106.9448985,1500000000.0,200.0,225.0,1.0,9.0,4.0,0.0
Grogol Petamburan,Jakarta Barat,-6.161697999999999,106.7846412,5500000000.0,91.0,275.0,4.0,10.0,10.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,2500000000.0,108.0,216.0,2.0,4.0,2.0,0.0
Pasar Rebo,Jakarta Timur,-6.3377275,106.8547133,550000000.0,49.0,49.0,1.0,2.0,1.0,0.0
Grogol Petamburan,Jakarta Barat,-6.161697999999999,106.7846412,4500000000.0,240.0,450.0,2.0,4.0,3.0,0.0
Sawah Besar,Jakarta Pusat,-6.1585052,106.8316619,5000000000.0,257.0,257.0,2.0,3.0,2.0,0.0
Cakung,Jakarta Timur,-6.187507500000001,106.9593843,482000011.0,91.0,40.0,1.0,2.0,1.0,1.0
Pancoran,Jakarta Selatan,-6.2554837,106.8429756,800000000.0,58.0,80.0,2.0,3.0,2.0,1.0
Pulo Gadung,Jakarta Timur,-6.1936067,106.8912095,5850000000.0,145.0,450.0,4.0,3.0,4.0,4.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,1500000000.0,120.0,120.0,1.0,3.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,3300000000.0,108.0,123.0,3.0,2.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,4000000000.0,153.0,175.0,2.0,4.0,4.0,0.0
Pesanggrahan,Jakarta Selatan,-6.2365273,106.751266,2900000000.0,225.0,145.0,2.0,5.0,3.0,2.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,2150000000.0,135.0,180.0,2.0,4.0,4.0,0.0
Ciracas,Jakarta Timur,-6.308751699999999,106.8749344,1750000000.0,190.0,210.0,2.0,5.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,2600000000.0,90.0,230.0,3.0,4.0,2.0,0.0
Cakung,Jakarta Timur,-6.187507500000001,106.9593843,1900000000.0,96.0,93.0,2.0,2.0,2.0,1.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,2100000000.0,119.0,110.0,2.0,4.0,2.0,0.0
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,2200000000.0,45.0,70.0,2.0,2.0,2.0,1.0
Kebayoran Baru,Jakarta Selatan,-6.2452337,106.7999471,18000000000.0,183.0,300.0,3.0,4.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,2000000000.0,90.0,150.0,2.0,3.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,2500000000.0,70.0,140.0,2.0,3.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,1650000000.0,60.0,90.0,2.0,3.0,2.0,0.0
Taman Sari,Jakarta Barat,-6.1500077,106.816861,8000000000.0,203.0,212.0,1.0,1.0,1.0,0.0
Duren Sawit,Jakarta Timur,-6.2325788,106.9033981,2200000000.0,45.0,70.0,2.0,2.0,2.0,1.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,5000000000.0,160.0,200.0,2.0,4.0,4.0,0.0
Pulo Gadung,Jakarta Timur,-6.1936067,106.8912095,11000000000.0,420.0,500.0,2.0,6.0,4.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,2600000000.0,90.0,200.0,2.0,4.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,1650000000.0,105.0,120.0,2.0,4.0,2.0,0.0
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,3800000000.0,200.0,160.0,1.0,5.0,2.0,0.0
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,1050000000.0,120.0,114.0,1.0,3.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,1800000000.0,67.0,90.0,2.0,2.0,2.0,0.0
Penjaringan,Jakarta Utara,-6.116455699999999,106.7557702,6500000000.0,200.0,300.0,2.0,3.0,3.0,0.0
Cengkareng,Jakarta Barat,-6.1390604,106.7305335,3999000000.0,262.0,120.0,1.0,2.0,1.0,0.0
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,2700000000.0,73.0,109.0,2.0,3.0,2.0,0.0
Penjaringan,Jakarta Utara,-6.116455699999999,106.7557702,4500000000.0,120.0,250.0,3.0,4.0,4.0,0.0
Cakung,Jakarta Timur,-6.187507500000001,106.9593843,3200000000.0,314.0,348.0,2.0,5.0,4.0,0.0
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,2200000000.0,45.0,70.0,2.0,2.0,2.0,1.0
Kembangan,Jakarta Barat,-6.1987086,106.741926,2650000000.0,142.0,250.0,2.0,4.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,2800000000.0,128.0,200.0,2.0,3.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,3000000000.0,136.0,100.0,1.0,2.0,2.0,0.0
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,8000000000.0,190.0,270.0,2.0,5.0,4.0,0.0
Kembangan,Jakarta Barat,-6.1987086,106.741926,4800000000.0,288.0,220.0,1.0,4.0,4.0,0.0
Kembangan,Jakarta Barat,-6.1987086,106.741926,6200000000.0,250.0,370.0,2.0,5.0,4.0,0.0
Penjaringan,Jakarta Utara,-6.116455699999999,106.7557702,14000000000.0,260.0,640.0,3.0,5.0,5.0,0.0
Cengkareng,Jakarta Barat,-6.1390604,106.7305335,2700000000.0,90.0,90.0,2.0,3.0,2.0,0.0
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,1150000000.0,45.0,70.0,1.0,2.0,2.0,1.0
Cengkareng,Jakarta Barat,-6.1390604,106.7305335,2150000000.0,100.0,170.0,2.0,3.0,3.0,0.0
Cengkareng,Jakarta Barat,-6.1390604,106.7305335,900000000.0,48.0,40.0,2.0,2.0,2.0,0.0
Tanjung Priok,Jakarta Utara,-6.1382799,106.8665166,10000000000.0,275.0,220.0,1.0,1.0,1.0,0.0
Pulo Gadung,Jakarta Timur,-6.1936067,106.8912095,6000000000.0,300.0,692.0,2.0,7.0,4.0,0.0
Kembangan,Jakarta Barat,-6.1987086,106.741926,3400000000.0,108.0,170.0,2.0,4.0,2.0,0.0
Tanjung Priok,Jakarta Utara,-6.1382799,106.8665166,7500000000.0,292.0,360.0,2.0,6.0,4.0,0.0
Cengkareng,Jakarta Barat,-6.1390604,106.7305335,2600000000.0,90.0,180.0,2.0,3.0,3.0,0.0
Pesanggrahan,Jakarta Selatan,-6.2365273,106.751266,2300000000.0,168.0,300.0,2.0,4.0,3.0,1.0
Penjaringan,Jakarta Utara,-6.116455699999999,106.7557702,5500000000.0,150.0,200.0,2.0,3.0,3.0,0.0
Cengkareng,Jakarta Barat,-6.1390604,106.7305335,5900000000.0,490.0,600.0,2.0,4.0,5.0,0.0
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,1850000000.0,90.0,102.0,2.0,3.0,2.0,0.0
Cakung,Jakarta Timur,-6.187507500000001,106.9593843,2700000000.0,150.0,172.0,2.0,4.0,4.0,0.0
Kembangan,Jakarta Barat,-6.1987086,106.741926,9000000000.0,415.0,425.0,2.0,4.0,5.0,0.0
Kembangan,Jakarta Barat,-6.1987086,106.741926,4500000000.0,225.0,250.0,2.0,3.0,3.0,0.0
Pulo Gadung,Jakarta Timur,-6.1936067,106.8912095,1900000000.0,83.0,140.0,2.0,4.0,3.0,0.0
Kembangan,Jakarta Barat,-6.1987086,106.741926,3200000000.0,132.0,257.0,2.0,4.0,3.0,0.0
Kembangan,Jakarta Barat,-6.1987086,106.741926,10000000000.0,420.0,800.0,2.0,5.0,6.0,0.0
Kembangan,Jakarta Barat,-6.1987086,106.741926,3100000000.0,123.0,200.0,2.0,7.0,6.0,0.0
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,2200000000.0,280.0,275.0,1.0,4.0,3.0,0.0
Pulo Gadung,Jakarta Timur,-6.1936067,106.8912095,2200000000.0,60.0,104.0,2.0,3.0,3.0,0.0
Pulo Gadung,Jakarta Timur,-6.1936067,106.8912095,3250000000.0,145.0,210.0,1.0,10.0,4.0,0.0
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,2200000000.0,90.0,85.0,2.0,3.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,8000000000.0,297.0,234.0,2.0,3.0,2.0,0.0
Penjaringan,Jakarta Utara,-6.116455699999999,106.7557702,9400000000.0,285.0,315.0,2.0,4.0,3.0,0.0
Tebet,Jakarta Selatan,-6.2251223,106.8549881,2950000000.0,87.0,160.0,2.0,3.0,3.0,2.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,3000000000.0,107.0,107.0,2.0,2.0,1.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,3300000000.0,120.0,220.0,2.0,3.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,6200000000.0,242.0,350.0,2.0,3.0,3.0,0.0
Tebet,Jakarta Selatan,-6.2251223,106.8549881,13500000000.0,402.0,350.0,2.0,8.0,5.0,3.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,1850000000.0,160.0,60.0,1.0,3.0,1.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,9900000000.0,374.0,800.0,1.0,10.0,10.0,0.0
Pulo Gadung,Jakarta Timur,-6.1936067,106.8912095,4500000000.0,160.0,1.0,2.0,3.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,6900000000.0,180.0,300.0,2.0,4.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,10000000000.0,443.0,1.0,3.0,6.0,4.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,7000000000.0,210.0,290.0,3.0,3.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,1600000000.0,88.0,1.0,2.0,2.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,2100000000.0,102.0,108.0,1.0,3.0,2.0,0.0
Pulo Gadung,Jakarta Timur,-6.1936067,106.8912095,10500000000.0,386.0,550.0,3.0,4.0,4.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,2700000000.0,119.0,1.0,2.0,4.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,2400000000.0,127.0,1.0,1.0,3.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,3100000000.0,204.0,200.0,2.0,3.0,1.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,11000000000.0,400.0,225.0,1.0,4.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,2500000000.0,90.0,150.0,2.0,4.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,9000000000.0,315.0,273.0,3.0,4.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,3500000000.0,99.0,126.0,1.0,3.0,2.0,0.0
Cakung,Jakarta Timur,-6.187507500000001,106.9593843,2900000000.0,98.0,91.0,2.0,3.0,3.0,0.0
Tanah Abang,Jakarta Pusat,-6.203972299999999,106.8051365,9000000000.0,160.0,490.0,3.0,10.0,10.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,1600000000.0,60.0,80.0,2.0,3.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,5000000000.0,160.0,200.0,2.0,4.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,4500000000.0,159.0,1.0,2.0,4.0,3.0,0.0
Pulo Gadung,Jakarta Timur,-6.1936067,106.8912095,5900000000.0,276.0,276.0,1.0,3.0,2.0,0.0
Tanjung Priok,Jakarta Utara,-6.1382799,106.8665166,4500000000.0,144.0,167.0,2.0,3.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,5500000000.0,180.0,220.0,2.0,4.0,3.0,0.0
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,3700000000.0,114.0,260.0,3.0,6.0,4.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,2100000000.0,90.0,1.0,1.0,3.0,1.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,6500000000.0,208.0,230.0,2.0,4.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,6800000000.0,120.0,168.0,2.0,3.0,2.0,0.0
Penjaringan,Jakarta Utara,-6.116455699999999,106.7557702,9500000000.0,325.0,260.0,2.0,10.0,8.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,9000000000.0,180.0,300.0,2.0,4.0,4.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,1500000000.0,60.0,80.0,2.0,3.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,6500000000.0,120.0,170.0,2.0,4.0,4.0,0.0
Cilincing,Jakarta Utara,-6.1101657,106.9448985,1000000000.0,124.0,60.0,1.0,2.0,1.0,0.0
Cilincing,Jakarta Utara,-6.1101657,106.9448985,2300000000.0,204.0,1.0,2.0,3.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,4650000000.0,119.0,165.0,2.0,4.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,1600000000.0,70.0,105.0,2.0,2.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,13000000000.0,351.0,600.0,3.0,4.0,5.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,1325000000.0,60.0,102.0,2.0,2.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,7500000000.0,220.0,320.0,2.0,4.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,5500000000.0,200.0,230.0,2.0,4.0,3.0,0.0
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,1275000000.0,63.0,80.0,2.0,3.0,3.0,2.0
Mampang Prapatan,Jakarta Selatan,-6.2636232,106.8160465,25000000000.0,1083.0,1000.0,2.0,4.0,4.0,10.0
Pademangan,Jakarta Utara,-6.132975099999999,106.8266873,6500000000.0,309.0,251.0,2.0,6.0,4.0,3.0
Mampang Prapatan,Jakarta Selatan,-6.2481661,106.8262565,25000000000.0,1083.0,1000.0,2.0,4.0,4.0,10.0
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,1950000000.0,75.0,170.0,3.0,4.0,4.0,1.0
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,1432000000.0,77.0,96.0,3.0,3.0,3.0,2.0
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,1600000000.0,107.0,110.0,2.0,3.0,3.0,2.0
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,2350000000.0,92.0,200.0,3.0,4.0,4.0,2.0
Mampang Prapatan,Jakarta Selatan,-6.249095199999999,106.8281623,9600000000.0,700.0,719.0,1.0,6.0,6.0,4.0
Cakung,Jakarta Timur,-6.2325788,106.9033981,1400000000.0,55.0,100.0,2.0,3.0,2.0,1.0
Pulo Gadung,Jakarta Timur,-6.1936067,106.8912095,3000000000.0,242.0,310.0,1.0,9.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,10000000000.0,377.0,500.0,2.0,5.0,5.0,8.0
Kebayoran Baru,Jakarta Selatan,-6.2452337,106.7999471,6500000000.0,188.0,540.0,2.0,3.0,4.0,0.0
Cilandak,Jakarta Selatan,-6.277122299999999,106.7975781,7200000000.0,240.0,310.0,2.0,7.0,6.0,0.0
Cempaka Putih,Jakarta Pusat,-6.1868333,106.8665002,12000000000.0,420.0,1000.0,2.0,6.0,6.0,0.0
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,3900000000.0,220.0,160.0,2.0,3.0,2.0,0.0
Cakung,Jakarta Timur,-6.187507500000001,106.9593843,3300000000.0,351.0,250.0,1.0,3.0,2.0,4.0
Pancoran,Jakarta Selatan,-6.264140599999999,106.8370122,6000000000.0,176.0,180.0,2.0,4.0,4.0,2.0
Pasar Minggu,Jakarta Selatan,-6.289610499999999,106.8399623,6000000000.0,176.0,180.0,2.0,4.0,4.0,2.0
Mampang Prapatan,Jakarta Selatan,-6.2481661,106.8262565,15000000000.0,840.0,900.0,1.0,5.0,3.0,3.0
Kebayoran Baru,Jakarta Selatan,-6.2452337,106.7999471,9900000000.0,307.0,195.0,2.0,4.0,3.0,1.0
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,9000000000.0,200.0,550.0,4.0,4.0,3.0,2.0
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,2450000000.0,102.0,160.0,2.0,4.0,4.0,2.0
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,1190000000.0,42.0,80.0,2.0,2.0,2.0,1.0
Grogol Petamburan,Jakarta Barat,-6.161697999999999,106.7846412,2250000000.0,57.0,168.0,3.0,4.0,3.0,0.0
Grogol Petamburan,Jakarta Barat,-6.161697999999999,106.7846412,2520000000.0,72.0,193.0,3.0,5.0,4.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,8000000000.0,300.0,500.0,2.0,4.0,3.0,0.0
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,1980000000.0,126.0,180.0,2.0,4.0,3.0,0.0
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,14000000000.0,1703.0,330.0,1.0,5.0,4.0,0.0
Senen,Jakarta Pusat,-6.195351899999999,106.8498184,17500000000.0,595.0,400.0,1.0,10.0,3.0,0.0
Palmerah,Jakarta Barat,-6.1942907,106.793333,8900000000.0,226.0,378.0,3.0,10.0,10.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,15800000000.0,414.0,670.0,3.0,7.0,4.0,0.0
Tanah Abang,Jakarta Pusat,-6.203972299999999,106.8051365,12700000000.0,106.0,506.0,5.0,10.0,10.0,0.0
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,1773000000.0,77.0,145.0,3.0,3.0,3.0,2.0
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,2500000000.0,81.0,180.0,3.0,3.0,3.0,2.0
Koja,Jakarta Utara,-6.115910299999999,106.9081259,2200000000.0,334.0,250.0,2.0,6.0,3.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,10000000000.0,212.0,280.0,2.0,4.0,3.0,0.0
Grogol Petamburan,Jakarta Barat,-6.161697999999999,106.7846412,3200000000.0,87.0,231.0,3.0,5.0,4.0,0.0
Pasar Minggu,Jakarta Selatan,-6.289610499999999,106.8399623,3000000000.0,100.0,120.0,2.0,4.0,2.0,2.0
Grogol Petamburan,Jakarta Barat,-6.161697999999999,106.7846412,4800000000.0,240.0,150.0,1.0,3.0,2.0,0.0
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,2650000000.0,81.0,180.0,3.0,3.0,3.0,2.0
Cakung,Jakarta Timur,-6.187507500000001,106.9593843,1800000000.0,90.0,135.0,2.0,2.0,2.0,0.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,1800000000.0,90.0,135.0,1.0,4.0,2.0,0.0
